-0.5379966540,0.4302955431,0.4265423009,0.4753208831,-0.1309731177,-0.8167542687,0.2997141389,-0.1417326251,0.1146872093,0.1394624175,0.3914268552,0.4796896456,-0.2192573022,-0.5935978921,0.1745275105,0.1243915687,0.4542051362,0.4043779621,0.4347914538,-0.6137142866,-0.3799515626,-0.0575204108,-0.3475346126,-0.1228753072,0.2589765756,0.4793088799,-0.4759315001,-0.2457606106,-0.0896051578,0.4009570819,-0.6922503551,0.0882144074,-0.3562520073,-0.2973795339
-0.5245699939,0.4110140573,0.4141866377,0.4918660856,-0.1690927603,-0.8078582109,0.2772011963,-0.3320820945,0.1418109921,0.1369787048,0.5805721516,0.5061400000,-0.2992563435,-1.2654363186,0.1745300000,0.0611945656,1.6911828105,0.3736536567,0.5061400000,-0.5041597213,-0.7065175200,-0.2136710762,-0.8191873552,-0.2966171343,0.8096278097,1.0470977253,-1.0447450823,-0.1109580057,-0.1329157303,0.5536418702,-1.1020184427,0.3070436258,-0.4909830079,-0.5409944365
-0.5346344438,0.3988134233,0.4122594247,0.5020704208,-0.1984909185,-0.7995122598,0.2632618358,-0.5161740200,0.1981419061,0.1248361567,0.6975940756,0.5061400000,-0.2760521797,-1.3866884505,0.1745300000,0.1127346371,1.9569198838,0.2215369469,0.4775962898,-0.3831690382,-0.7488320981,-0.2959062762,-1.1316804179,-0.6472177782,1.5704468958,1.0472000000,-1.0472000000,0.0637411405,-0.1772215565,0.3965724670,-1.4224547441,0.6807435484,-0.3872652337,-0.8252195153
-0.5546764517,0.3938022917,0.4178839292,0.5094259734,-0.2231165245,-0.7908271181,0.2555321181,-0.6380625699,0.2532762723,0.1521628300,0.6389240536,0.5061314038,-0.2647386743,-1.3632785737,0.1742349728,0.1961637701,1.9596856027,0.2219045281,0.4687055218,-0.3492622382,-0.7577016744,-0.3072165585,-1.1735581034,-0.6919184700,1.5707999559,1.0472000000,-1.0472000000,0.0619044059,-0.1729256697,0.3441649083,-1.4480847704,0.7262745849,-0.3561292366,-0.8581077244
-0.5756372589,0.3900787180,0.4234914067,0.5054390760,-0.2461999015,-0.7867203627,0.2549274797,-0.7602227324,0.3199985884,0.2041819987,0.5738913848,0.5023246731,-0.2452384532,-1.3049844672,0.1737079291,0.2610159238,1.9457792862,0.2259676117,0.4695552852,-0.3486969939,-0.7587939519,-0.3215410796,-1.2128824900,-0.7280231815,1.5708000000,1.0472000000,-1.0472000000,0.0643329518,-0.1712491313,0.2930297898,-1.4613938833,0.7700492262,-0.3234492482,-0.8853231376
-0.5954757801,0.3858264681,0.4308632954,0.4933968488,-0.2738709838,-0.7854467678,0.2542196075,-0.8700029138,0.3446922914,0.2415878191,0.5195477090,0.4816501740,-0.2290505004,-1.2342806478,0.1404562257,0.3015890672,1.9173317091,0.2280556881,0.4922109117,-0.3617893451,-0.7484302929,-0.3466694426,-1.2387700385,-0.7581141615,1.5708000000,1.0472000000,-1.0472000000,0.0719758502,-0.1837924597,0.2585005828,-1.4632813784,0.8136997083,-0.2899700230,-0.9062986983
-0.6128318996,0.3831175002,0.4415326410,0.4769837676,-0.3023920779,-0.7865748673,0.2496907986,-0.9703654346,0.3181309114,0.2334311854,0.4885812461,0.4469988793,-0.2262569218,-1.1581807830,0.0944578796,0.3399030899,1.8805158249,0.2306224078,0.5058016662,-0.3814597771,-0.7290578087,-0.3490996962,-1.2488596366,-0.7858078866,1.5708000000,1.0472000000,-1.0472000000,0.0827259916,-0.2126462501,0.2548699587,-1.4565986569,0.8554013687,-0.2564237041,-0.9224100833
-0.6263941975,0.3821036049,0.4549783226,0.4586761137,-0.3283638957,-0.7897366006,0.2410590723,-1.0684826103,0.2629862802,0.2449764031,0.4990350258,0.4136502063,-0.2586050784,-1.0820864172,0.0466914250,0.3806636695,1.8389708805,0.2329777155,0.5061371085,-0.4037390293,-0.7108530242,-0.3491000000,-1.2539302877,-0.8081634132,1.5708000000,1.0472000000,-1.0472000000,0.0931959344,-0.2535029356,0.2753748049,-1.4439903235,0.8931307712,-0.2235786869,-0.9342456143
-0.6376929029,0.3844046778,0.4714287955,0.4427109723,-0.3462775056,-0.7957729208,0.2254869013,-1.1757262506,0.2006827652,0.2926905243,0.5468888142,0.3842841944,-0.3038642475,-1.0158344758,0.0080418819,0.4180170792,1.7876884944,0.2378694350,0.5061387684,-0.4239111457,-0.6955215832,-0.3491000000,-1.2534972141,-0.8237531138,1.5708000000,1.0472000000,-1.0472000000,0.0998808273,-0.2968301799,0.3107790399,-1.4272567409,0.9260455750,-0.1924214632,-0.9424590320
-0.6463940976,0.3844646690,0.4930045007,0.4310845580,-0.3529358904,-0.8049211660,0.2042162521,-1.3010932687,0.1225907875,0.3543389407,0.6194453343,0.3539239840,-0.3591390986,-0.9638890293,-0.0195722523,0.4526620536,1.7257695139,0.2452222712,0.5061398232,-0.4347668547,-0.6823085271,-0.3491000000,-1.2510612081,-0.8325055360,1.5708000000,1.0472000000,-1.0472000000,0.1024512866,-0.3383693244,0.3586797910,-1.4085905781,0.9534155216,-0.1641474378,-0.9479293650
