-0.3432137645,0.9595863473,0.3403291450,0.6162453139,0.1414837640,-0.4407602814,0.6371455343,-1.0609559218,0.0098753423,0.0135464313,0.0378347283,-0.0618748512,-0.1607349818,-0.0288799282,0.0242766846,-0.1056076286,0.1332842669,0.1023575977,0.0272866143,-0.4702729502,-0.1435390837,-0.2450629746,-0.1575871096,-0.0450860113,0.1145632257,0.3823098129,-0.2961871221,-0.3941244375,-0.4204669032,-0.0625565075,-0.4879844757,0.0178660521,-0.2335001010,-0.2824761712
-0.3320360459,1.0040346292,0.3528656912,0.6512925869,0.1380335273,-0.3983457185,0.6309400923,-1.5783268672,-0.0407382540,0.1393191824,0.5093913655,0.1371672664,-0.4836085231,-0.1833500774,-0.0544619352,-0.2976802931,0.2516272552,0.2515687483,0.0459608097,-0.6000756751,-0.4821072630,-0.3491000000,-0.4824890052,-0.2954310340,0.4542722095,1.0471995615,-0.9168726715,-0.6345751030,-0.7217101140,-0.1010443867,-1.0545220432,0.1489840333,-0.4421950141,-0.5900373392
-0.3052254925,0.9985370690,0.3489245813,0.6576411401,0.1145069529,-0.4045142988,0.6251115666,-1.8467068605,0.0163484142,0.3082118374,1.2213342796,0.0449878632,-0.5061400000,-0.1703273642,-0.1549415381,-0.4657132232,0.3582512049,0.3215466492,0.0615107562,-0.6841596909,-0.5874754109,-0.3491000000,-0.8120132461,-0.6846368864,1.0463211956,1.0472000000,-1.0472000000,-0.5536639749,-0.7508679268,-0.0860428635,-1.3255088148,0.3326214414,-0.3871598457,-0.8133264313
-0.2951107606,0.9995317881,0.3468763994,0.6421782900,0.1158207223,-0.4419740770,0.6155091546,-1.8600824848,0.1230597902,0.2828192755,1.4093914056,0.0022108858,-0.5061399832,-0.1079112093,-0.1687779421,-0.4429360960,0.3719075094,0.3365505115,0.0514368024,-0.5932680742,-0.5727910119,-0.3491000000,-0.7995611619,-0.7562505765,1.1479680582,1.0472000000,-1.0472000000,-0.4816845124,-0.7806878810,-0.0240232352,-1.3639565458,0.3635786359,-0.3787354178,-0.8343743034
-0.2868930788,1.0011547684,0.3492091451,0.6329920481,0.1204888804,-0.4645424738,0.6074568189,-1.8791233769,0.2120546221,0.2839206283,1.5517826700,-0.0553350745,-0.5061400000,-0.0826761409,-0.1760269012,-0.4202200853,0.3700116666,0.3505105813,0.0402806954,-0.5331922850,-0.5617941982,-0.3491000000,-0.7944764526,-0.8233401750,1.2455005902,1.0472000000,-1.0472000000,-0.4275615977,-0.8149683702,0.0201645241,-1.4003059279,0.3904007224,-0.3671222884,-0.8580737524
-0.2778165546,1.0035804769,0.3543727085,0.6262189634,0.1237556403,-0.4800147513,0.6017642312,-1.8937208324,0.2825858109,0.3000898766,1.6520611088,-0.1168616204,-0.5061400000,-0.0676336397,-0.1853146489,-0.4002560605,0.3660199972,0.3631359443,0.0290809055,-0.4917002464,-0.5581470185,-0.3491000000,-0.7977526355,-0.8873532004,1.3406589376,1.0472000000,-1.0472000000,-0.3894393921,-0.8477694500,0.0489033983,-1.4329735947,0.4135356044,-0.3520045485,-0.8828092198
-0.2685895797,1.0068569289,0.3617344007,0.6195797334,0.1277614219,-0.4932451210,0.5970822587,-1.9028032672,0.3385441445,0.3197831147,1.7189519606,-0.1746253793,-0.5061400000,-0.0609197572,-0.1945884423,-0.3838201855,0.3626849437,0.3754870737,0.0189743245,-0.4617729078,-0.5622249276,-0.3491000000,-0.8071859239,-0.9465868195,1.4333402033,1.0472000000,-1.0472000000,-0.3631677996,-0.8773694143,0.0689552865,-1.4616301033,0.4331088244,-0.3348405301,-0.9068220496
-0.2588622675,1.0106288306,0.3707943046,0.6133278864,0.1316226578,-0.5052292444,0.5926616153,-1.9074138792,0.3818193154,0.3413348295,1.7644937668,-0.2252773013,-0.5061400000,-0.0595773208,-0.2043957105,-0.3720577240,0.3612844516,0.3877462848,0.0106501442,-0.4372274129,-0.5733941718,-0.3491000000,-0.8195689322,-1.0012447438,1.5244707225,1.0472000000,-1.0472000000,-0.3456438511,-0.9033459819,0.0845566184,-1.4863693567,0.4492676487,-0.3166526741,-0.9294061469
-0.2487096414,1.0151377335,0.3803379495,0.6062058953,0.1350818945,-0.5159833613,0.5899393742,-1.9093462015,0.4152775255,0.3637386859,1.7971537300,-0.2684930218,-0.5061400000,-0.0605305684,-0.2112199575,-0.3671214667,0.3632687208,0.3995982626,0.0047492804,-0.4162685699,-0.5896618719,-0.3491000000,-0.8344320793,-1.0507748260,1.5707743847,1.0472000000,-1.0472000000,-0.3341494524,-0.9255600382,0.0990358415,-1.5070686662,0.4623011537,-0.2978236071,-0.9500324792
-0.2317724404,1.0189533377,0.3799540759,0.5816285741,0.1192438515,-0.5505402931,0.5868513367,-1.9046547821,0.4469698786,0.3173022733,1.8905627701,-0.2862528929,-0.5061400000,0.0322329025,-0.2445894025,-0.3480333809,0.3898328472,0.4105183229,-0.0003973779,-0.3787004353,-0.5554423897,-0.3491000000,-0.7992589750,-1.0856614465,1.5707999968,1.0472000000,-1.0472000000,-0.2736224919,-0.9836429000,0.1713792144,-1.5198533721,0.4824439303,-0.2839138726,-0.9525364735
